0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.48509746134911624,0.7872740627971202,0.6377231437770883,0.5609570828084692,0.48544602696033357,0.6202456550993963,0.5670216092752803,0.6828204089405863,0.6294664191534939,0.5483891956676892,0.4057695691864396,0.16442643459525408,0.4865990127102808,0.352258584255958,0.39646584997732703,0.8037926849533403,0.6456920656743341,0.42100153697410514,0.22566823185848425,0.4078578116386916,0.5309548873680439,0.6575122178893514,0.40692792445848563,0.48319221913517413,0.4755863917484667,0.6274404789079593,0.18894050253341038,0.5044110056534346,0.5451054304578249,0.609130733695033,0.5563874388061499,0.37137567359415313,0.4618799111637383,0.31207702183999175,0.4247795858391247,0.6259940405153392,0.5559917710226383,0.3645672299421875,0.2231596338198105,0.7170502427901427,0.5251178663844842,0.847770694842463,0.5755608093820517,0.27052558754045447,0.61697801401961,0.7077898192221251,0.39206399085048954,0.2393506790869031,0.6136139757467816,0.4747838644994188,0.5327752744034815,0.14138822447594834,0.6085801834635768,0.012938442303803255,0.26220474952183254,0.5274017806491057,0.31804065987390484,0.15505970571698513,0.34936806563758577,0.7508981620439952,0.7442104592768035,0.3798118169861819,0.6954505348351974,0.6104654603474444,0.5599891874651958,0.5082379820246014,0.38156808422782845,0.6505411383095074,0.5934540245379891,0.9010971440043417,0.7307885346328201,0.12438995980926404,0.286376355113243,0.4776182355971628,0.5476334647357683,0.23484976447399436,0.5554899905756472,0.4101283505596085,0.44771146300645887,0.4744408412375083,0.6580887935483881,0.710274539719863,0.6227828790027565,0.3077751213786863,0.36707584581883557,0.40516391947689695,0.4447834001837586,0.4041234200753158,0.39998381632609803,0.34779280886840247,0.6211449436701653,0.5999717905367303,0.5908112649815007,0.46225069781474704,0.5030846186294979,0.31785327155653365,0.39326299474479864,0.38065740817111515,0.596506063754533,0.468269558645578
0.41272783814610486,0.5398533618399449,0.6053966159471421,0.6740014292817988,0.3611755424286324,0.6321655159438629,0.4423536393015669,0.49634216100982975,0.5197699932839726,0.5125055838674223,0.7064073839692816,0.7350933370140965,0.6163190119509364,0.4555302661859492,0.4699190138882082,0.4817767017728612,0.6583801391894064,0.028545903960293884,0.492902002270482,0.3353022319952831,0.4760475449308891,0.701274883355181,0.30108315982117195,0.0879130679751034,0.6598625926929191,0.7038820192825739,0.5487209372900593,0.6573746815913706,0.34235082435538156,0.6405492528920957,0.7457176600040288,0.6792604808925874,0.6170549877011048,0.7448485953994013,0.5753286290798911,0.4841331058198233,0.6877194535651335,0.6828814675622253,0.43990469981648006,0.6829594645650062,0.6460132350936201,0.6687104924965416,0.41718440108383303,0.6402568199478748,0.31729760642249527,0.524767172537778,0.17642218713150448,0.27862971172279594,0.5778437955048726,0.483862188994437,0.502263682897848,0.615695621421265,0.5909827688894984,0.3134345932931332,0.40581005805456594,0.3795386954116972,0.5153683120950121,0.4373516590813573,0.3636065533869095,0.33795584283197444,0.40739143816068774,0.5192709754767428,0.8987315911968384,0.3390154343358345,0.602503334555033,0.19960709693466705,0.7553904730899259,0.47083488086488845,0.45388872652403645,0.6808576476942805,0.7444227219046732,0.2791333829162863,0.5775695850266125,0.39679951401837976,0.6466487311478112,0.559843529523471,0.6861878113759927,0.5134632470985312,0.43429122046464863,0.6839132392350342,0.32529455701062504,0.4154409819671344,0.31793260979340415,0.485330319324283,0.431845663153517,0.49355161807787895,0.3725309106240511,0.3980987665733231,0.1661279518980528,0.4860898270983602,0.5159633634414446,0.3692125764410263,0.3406872105553328,0.3668847926336437,0.7072696841658777,0.48360513665315563,0.6061660151755369,0.42454211178883156,0.422905711154404,0.3449596430390278
0.6156639001047579,0.20576155692381382,0.5270012516313644,0.5862267220003659,0.3356312017343901,0.22755623177061118,0.17957503584718149,0.588814420228769,0.3058996358804944,0.3726515255538895,0.587633926219972,0.5751597603526089,0.6304007810756361,0.3096739251348746,0.4457099091221136,0.6139038664962571,0.26510667392625464,0.7207875302658819,0.37085786807974963,0.5890598538286165,0.3224468219671011,0.5368646851671026,0.3312051428924147,0.42146342968605305,0.22921725736593948,0.6492731275499323,0.22642171692842908,0.5454818274665694,0.5168309154662273,0.5367989129232917,0.35075764972989854,0.7488643620777372,0.7401196417128956,0.5716292068770029,0.44393758691133894,0.573282431713376,0.5763705198629849,0.39216997811727783,0.5060101444739299,0.545079290075848,0.26613959894883055,0.06532187475694207,0.48249129227902354,0.4799665113330493,0.6815876289174684,0.5495065096214233,0.38389429119919716,0.34007928660254094,0.49230525219515664,0.4057797792202753,0.31437742323784623,0.5126348609260905,0.7071044305048677,0.47127211073103487,0.23447754414069108,0.4407249898288358,0.42792178737239805,0.20149961419616663,0.5086987274037649,0.3557195253256064,0.657483227029776,0.5318465199597517,0.35032211992122453,0.5405346109042116,0.7285452780976839,0.41592293699559896,0.3274957796100196,0.4188166591034702,0.30964987372801506,0.3002309741995863,0.31550838326822406,0.5867749834035387,0.6691533782056243,0.37730270295239854,0.6765753399971888,0.681638007450432,0.8269724367268563,0.4379666664729245,0.40142703176138145,0.5625363234369711,0.5473985609395065,0.5299582786665362,0.7380497235367054,0.43316557345869644,0.5273937560979284,0.35162775065366364,0.42821441630873375,0.3661240542527304,0.3268815808027996,0.45777614556168816,0.39124590636326345,0.5239429034231364,0.5680035751102849,0.2225653393241942,0.5949358131129616,0.12079550118598081,0.5848839140703568,0.6039801669410261,0.3986964274067807,0.455246837046687
0.44143724228728853,0.6471153684770398,0.08787925120410128,0.5233373905452173,0.15815159209034718,0.6064090452270667,0.651495856588293,0.7464024600594421,0.591683987357685,0.4176898127804667,0.43193201339917586,0.6703432354927594,0.607794416604143,0.3682499006465446,0.3276473991173716,0.4208630376566092,0.6394426521128695,0.650353438236847,0.6830449662834736,0.48638732744795454,0.4225058591501337,0.711248386041258,0.49341125625278454,0.5860383619961622,0.19700094114809613,0.377824797639427,0.47093402176868143,0.43346566106448303,0.4076002849287827,0.2445112011479422,0.7356276778028933,0.5923898064525867,0.30469954846473685,0.7136278708459827,0.40541162306461254,0.706098913961221,0.4479014821283568,0.4011251138360774,0.2887176164333444,0.5373516732595224,0.6236873029437314,0.625414743600644,0.6125700888337446,0.7025087064196428,0.5387219085068601,0.6794250616019468,0.6663068114453228,0.6390269631642311,0.49846469505371777,0.43331174209671386,0.3031731821024679,0.30925890093923203,0.7545072409507197,0.45969783791201535,0.31627256829588424,0.6404203034941145,0.7467029345241254,0.4736434537425425,0.6018987145385409,0.42811925777477483,0.5348498819669509,0.789196659916352,0.7159036226521597,0.45426272597887046,0.6387744224396923,0.6577934833774021,0.48855510592377654,0.4664075062960026,0.7259540219097949,0.4468039503907224,0.322609786796112,0.5529847069175553,0.8762293427998802,0.5326964292162512,0.7225816531656868,0.20083097616071915,0.50949211555967,0.6744444367521352,0.41031950160656605,0.7248419504380248,0.6147823379097848,0.5637448759619622,0.8330063670915153,0.442821644655408,0.4452523329056806,0.5592054867918723,0.5141224137537953,0.22625844230039097,0.7114529198088286,0.5483800252710413,0.4598581067247229,0.5854513706731427,0.4023667646502814,0.7053317857452466,0.4616112514265106,0.5842766395699951,0.43363469220260004,0.452743970221628,0.5846819101318226,0.35648293818323096
0.4367496893233831,0.5042506135529721,0.6944227974590659,0.7368500329218297,0.579097689054385,0.7581114763508827,0.7056196565043319,0.9277498854507032,0.6247604793831314,0.5516061679165395,0.6589386341406175,0.2285652343872464,0.5864475307178616,0.6641069260123317,0.6835749383053141,0.5386841006880064,0.6869814403908623,0.4137935391425049,0.49370032188230517,0.8881935449557463,0.29106169634288337,0.48023143901351206,0.4499837577660688,0.46434515147209027,0.3553359301442015,0.5734078998737469,0.327264266168824,0.31313112643462804,0.5743367442284218,0.32049658273591364,0.5670778318068594,0.5863357716696426,0.4594716907720204,0.507699477834548,0.39196924929973376,0.6774927410929042,0.3913071436863609,0.5206807105408907,0.18768210025745533,0.4522112440017796,0.19566362480024674,0.5396531126402786,0.43743908411864,0.8534947355878046,0.7018139523894255,0.5298098503943015,0.6449228958090151,0.6431902378519976,0.33062463597263037,0.12775667107043598,0.671994037336893,0.5932399326528514,0.22006351221852627,0.5659729223580782,0.5403644645206245,0.29028183962939835,0.7193781428194617,0.18472633764706553,0.3945647059736818,0.4674784540960516,0.6061797464428808,0.5518813616520981,0.5532448297068316,0.6121967629062804,0.4161257578536474,0.7044669703993696,0.4487377255593643,0.654239261746161,0.4366871551727818,0.4494136538802942,0.6740393337377016,0.5950492957774539,0.7122281187111972,0.5893602874355839,0.4394574982407354,0.6203730260232637,0.5960656227644809,0.3461075363454895,0.2879284560854273,0.5400530132612007,0.465413309428702,0.2710054667892557,0.4833381228818273,0.5566645978502811,0.5137852849997849,0.31781713962664715,0.3616014675773521,0.6902951929105319,0.32890139722767936,0.44465612306870295,0.849372231661558,0.5236324762941257,0.36802166633516725,0.14907571705902817,0.4825575797135603,0.24934170492057156,0.5460665816516235,0.32686756918060345,0.23691451953156412,0.7770997357408163
0.6364517054775343,0.7395325134870934,0.7160924865253007,0.6300524827070939,0.5692334332642468,0.4841693014358779,0.5649892438396065,0.5651708516533789,0.4205645492853289,0.5485168320976705,0.6930856929911589,0.6474552808858094,0.5260374033741634,0.6737853526153225,0.40979622902540225,0.6714616850535756,0.38836934829485925,0.5520023504459421,0.5002937233622263,0.7209802513518202,0.5308504386129845,0.4646596786203244,0.44676305903926355,0.2180505712648662,0.09499552613711942,0.6614153860358218,0.5601245859991142,0.27689574745503165,0.7974824051322434,0.3741178672614014,0.5730528212457964,0.6412455753565094,0.5859867235830223,0.6408253516668962,0.1734558905246223,0.5915531670999399,0.43704692129618167,0.560891708119742,0.3676735873676067,0.38399908790148873,0.3765589369482968,0.6935517863978593,0.36031465574901744,0.5643810416819831,0.5456510102529771,0.5286047961582219,0.5437625018115708,0.6792328006351995,0.4208419867112773,0.5489276606252316,0.7903567713296307,0.3751235309041257,0.4838306675678166,0.332690576719924,0.6975849809987464,0.17228879206311745,0.5950937246944659,0.6083718348744901,0.27874850831836284,0.43024704966803773,0.34214783637976887,0.2587293331857932,0.49085817957790345,0.5937959223692678,0.4525537455088771,0.475726451493287,0.6088839327735887,0.7127481024314174,0.24578358917391674,0.5777176227837371,0.44177172877773224,0.21609720693582818,0.3572821405305959,0.5225313608000501,0.5907366446153532,0.35858015960369144,0.8151267498980677,0.530825446482861,0.44538016047550244,0.4078376176756594,0.5905457966962523,0.4224984734733632,0.7074221900769361,0.5687647087393671,0.5860838025955313,0.46668194638211236,0.20690335158271714,0.5543670411779095,0.28161344176893455,0.47543181324069095,0.46268431198767024,0.34000315014847576,0.5808872531986311,0.2341201178804614,0.6752691706594647,0.3668434335091405,0.6930264099118191,0.7066200455273458,0.36519393979301723,0.36964503554782224
0.603448448408029,0.5206085195311493,0.5303156207719996,0.3954498129962797,0.17571065450188572,0.7155397441151885,0.7188764358020443,0.4436631003557643,0.43351048687199667,0.46416871280598554,0.8551757020172712,0.7891934386299103,0.6681545554346053,0.35926524219542666,0.9414345343430148,0.6583613829263772,0.8398678839218123,0.300544030564021,0.717419459802722,0.7543348195303401,0.3143968661717269,0.6395832249655625,0.6742210575406437,0.365901656989419,0.5441795421413542,0.25643521405985714,0.3804366568002845,0.4488132900038175,0.4191344931199312,0.5645398388176388,0.32497027835221276,0.7361019457726798,0.7393004542517931,0.5137137923819559,0.20525924710736737,0.24122064199011534,0.4667859773035493,0.41266465520853135,0.43038820606854084,0.3217370872427684,0.4959156379841313,0.5242200424386643,0.5039565072530012,0.5516254847907228,0.5361878062400414,0.6710640869267362,0.33556971058238216,0.7098944651029662,0.5321924474409285,0.43230778580611817,0.33287094323933825,0.7391901830174633,0.5726373428387287,0.37412703903836614,0.4058654820105385,0.39099353683024957,0.516051748122817,0.2363924831676823,0.45125946685033724,0.4261749624397806,0.41739772371377437,0.6420070844183244,0.2568741048964265,0.31494030060747585,0.5438841379487531,0.5886857574094404,0.5969147724166098,0.6383035376018291,0.1038513813365764,0.5596484711649551,0.6369341422289734,0.6281012038319568,0.37421593772724393,0.5034831017006607,0.7139721033767542,0.791855280275863,0.6149130898527397,0.2609061035222189,0.4657409987441705,0.5982781011385224,0.6037841346976729,0.7787749684505759,0.4606133142134038,0.3291827584878755,0.4036656063055245,0.6307260438803813,0.32322647266531895,0.31154693376287673,0.31598498231590416,0.6791046305777547,0.5053531418873684,0.4128941646151213,0.5749869303989894,0.5938423444766887,0.26966102545419063,0.5802602921376079,0.585424210521249,0.1180595795253197,0.31671369068276767,0.5398164701925117
0.6987850844589866,0.5626307430606942,0.46900543297960884,0.7509666110677973,0.2789196980686627,0.707689135588114,0.4913378528134861,0.5635933198512588,0.45635052226037764,0.531674846905607,0.2761857584075561,0.3353757025526216,0.6023329782554493,0.39649672031927563,0.6974872682861029,0.5702862810032058,0.34310539630095227,0.6281603146854142,0.43370421454612884,0.6670305734457946,0.3891777165475623,0.377382183414264,0.5805036417682736,0.4826259093181882,0.30436949250512935,0.29706459575161637,0.575832630679102,0.7299098785962689,0.34455758183400376,0.5754567201489491,0.08804156813655406,0.3312591627691176,0.6944954498723998,0.795731908627242,0.4109152982527617,0.6851009151509988,0.5234843230326959,0.7382992878647325,0.2427295515005154,0.5865253691287745,0.43360795961154613,0.4839089815831017,0.509478889713647,0.48121879977963017,0.3798080363601082,0.5144982593168659,0.31674538997157864,0.8523317041769938,0.6258586015217916,0.4409225456824457,0.7454111399292436,0.7211737732069287,0.6210423466157355,0.37948480051212374,0.4413626983877085,0.4856787810105179,0.8095464623279027,0.4371350454361873,0.3396558389178382,0.871505176770023,0.7109770195537327,0.5401845692749183,0.3407492533371456,0.6017332836311605,0.7060447393801962,0.58374119276742,0.6386926406149271,0.5388256277363638,0.6111542924886477,0.39885828333915296,0.4866490944571198,0.44777916077246327,0.3889479968940529,0.7165890245154207,0.24572831005250761,0.5810458692248975,0.43948879944922326,0.2809290401321446,0.47935650757483067,0.25359738710071444,0.5283126202720054,0.8437017729506282,0.48399213034028943,0.6024941167394119,0.3774980198989783,0.6073976565828767,0.2136405857221957,0.5078572421048343,0.4484405084160021,0.8320275183058998,0.45627390410994245,0.41190179022753093,0.3608902912799619,0.27859291546105147,0.5590556478826417,0.6749919602024987,0.49466504630831376,0.6067756046502126,0.4498704010994851,0.5652227975657402
0.5504100122439357,0.28973269744252006,0.4116172131561554,0.7441148792932497,0.1380269380383483,0.6141783049477483,0.44601491014069095,0.3782728482658976,0.5314255359912754,0.44943566474371144,0.6856416237925959,0.14262075155519,0.8042408669646509,0.5112033206804749,0.7419185323221094,0.5825251569485569,0.4413711868085274,0.5089888306619879,0.9999999999999998,0.8907995630502461,0.4258440825617461,0.5143596754117636,0.6477405808793399,0.5570604682270686,0.44665153891904874,0.410593772306627,0.31178420656733574,0.5879032315076442,0.6627666508402363,0.7903746881975386,0.4204957953833536,0.6818875547183145,0.5614860868690933,0.7412535421235555,0.37870396410033286,0.500090742153649,0.21489056783739618,0.6780320116048191,0.4408793527978312,0.6558371426787375,0.40662298452517814,1.0,0.38442067006712427,0.589257600988474,0.5564375998583153,0.6906167172485972,0.44228080246098844,0.41976479149654133,0.34804970781813327,0.623765258729276,0.505856219848866,0.5801404492699255,0.4000155383695052,0.47907976622852844,0.4280425282206722,0.4856271364309151,0.3729295552405807,0.3330456736997863,0.7171290660250014,0.38403115903071516,0.45063309302100774,0.414524780234159,0.21840085181212382,0.28870063550875746,0.5778661238186071,0.3337610069136671,0.8259397591874214,0.28615197398741826,0.1385378853953792,0.42239229375085297,0.3311089182658222,0.7407828265342381,0.4154050228051617,0.5046184036612812,0.2824952433937716,0.6417555575132622,0.6709710885654208,0.6620591654816174,0.48964136267985986,0.5767167786826964,0.5557735262179776,0.6257011399106471,0.4177010312644464,0.6096340271429613,0.40998181527112065,0.6375901901534549,0.40687491935514136,0.3683450316426303,0.3394602001033345,0.7192198614391346,0.20596933255359318,0.22590922321259468,0.5404705981686709,0.3053234637010201,0.34891385661328633,0.3796427414288081,0.8916090030810089,0.3565631316520416,0.38558794483851117,0.42634145797112893
0.8442567469274107,0.8039849602586898,0.5043606716579588,0.8864284964854754,1.0,0.3438125892598835,0.5428663674922839,0.6602090688775317,0.517021570229325,0.3558532969429234,0.08401912987760862,0.525600188103114,0.3834146268780577,0.3651349713202211,0.5145108254032549,0.041238292674463495,0.34358330774621204,0.44962377529000735,0.4143204536505218,0.5248807265930966,0.7825957684109349,0.5219366689552859,0.6284153805017534,0.5866847248429418,0.1680595467038814,0.3079534494916943,0.7879626421124778,0.4445868993447034,0.46559602542837486,0.2888267619892374,0.44892678397857205,0.3335938112861813,0.45658110862471146,0.632228212103117,0.2603677476595685,0.5042181913081105,0.6841690855652267,0.6318217758249267,0.49940951843133663,0.6353371800614749,0.40571599716529405,0.46511153882918843,0.15779408116449217,0.6240243135474183,0.4583134643250214,0.5410830428485481,0.2809830892551039,0.6929656428574412,0.6072633009725072,0.5247593809245665,0.23731413203483848,0.40807323038273124,0.5277315700305395,0.3212785235874791,0.4534379499746692,0.5459510195305048,0.4796811705012422,0.4280719459014977,0.30956018649368033,0.64013614328671,0.6199965282375423,0.9205859214309241,0.5057948607821107,0.3162566340688559,0.5842071451618074,0.4084986156946965,0.5296261525844109,0.7209377391021187,0.38972735921051743,0.5950642163586594,0.16059992587973182,0.6891205914311941,0.5082643874742626,0.3953322348973456,0.44701554876619665,0.7640049859405496,0.5021346320780744,0.6681272646757515,0.3773967639937419,0.5030950089940525,0.5830412767345893,0.7993196230546193,0.5440517809450434,0.5563529347587846,0.4867944643566627,0.46903767473270136,0.354721216988858,0.7573231571029502,0.7328088307818679,0.3868432398206547,0.4936100306533157,0.2784448296691842,0.5914224148398008,0.5958820245925797,0.4491723321783434,0.33620861125665064,0.6657482228864343,0.5900585379926673,0.47681530542986345,0.6219291856390552
